270	12
271	12
272	12
273	12
274	12
275	12
276	12
277	12
278	12
279	12
280	12
281	12
282	12
283	12
284	12
285	12
286	12
287	12
288	12
289	12
290	12
291	12
292	12
293	12
294	12
295	12
296	12
297	13
298	13
299	13
300	13
301	13
302	13
303	13
304	13
305	13
306	13
307	13
308	13
309	13
310	13
311	13
312	13
313	14
314	14
315	14
316	14
317	14
318	14
319	14
320	14
321	14
322	14
323	14
324	14
325	14
326	14
327	14
328	14
329	14
330	14
331	14
332	14
333	14
334	14
335	14
336	14
337	14
338	14
339	14
340	14
341	14
342	14
343	14
344	14
345	14
346	14
347	14
348	14
349	14
350	14
351	14
352	14
353	14
354	14
355	14
356	14
357	14
358	14
359	14
360	14
361	14
362	14
363	14
364	14
365	14
366	14
367	14
368	14
369	14
370	14
371	15
372	15
373	15
374	15
375	15
376	15
377	15
378	15
379	15
380	15
381	15
382	15
383	15
384	15
385	15
386	15
387	15
388	15
389	15
390	15
391	15
392	16
393	16
394	16
395	16
396	16
397	16
398	16
399	16
400	16
401	16
402	16
403	16
404	16
405	16
406	16
407	16
408	16
409	16
410	16
411	16
412	16
413	16
414	16
415	16
416	16
417	16
418	16
419	16
420	16
421	16
422	16
423	16
424	16
425	16
426	16
427	16
428	16
429	16
430	16
431	16
432	16
433	16
434	16
435	16
436	16
437	16
438	16
439	16
440	16
441	16
442	16
443	16
444	16
445	16
446	16
447	16
448	16
449	16
450	16
451	16
452	16
453	16
454	16
455	16
456	16
457	16
458	16
459	16
460	17
461	17
462	17
463	17
464	17
465	17
466	17
467	17
468	17
469	17
470	18
471	18
472	18
473	18
474	18
475	18
476	18
477	18
478	18
479	18
480	18
481	18
482	18
483	18
484	18
485	18
486	18
487	18
488	18
489	18
490	18
491	18
492	18
493	18
494	18
495	18
496	18
497	18
498	18
499	18
500	18
501	18
502	18
503	18
504	18
505	18
506	18
507	18
508	18
509	18
510	18
511	18
512	19
513	19
514	19
515	19
516	19
517	19
518	19
519	19
520	19
521	19
522	19
523	19
524	19
525	19
526	19
527	19
528	19
529	19
530	19
531	19
532	19
533	19
534	19
535	19
536	19
537	19
538	19
539	19
540	19
541	19
542	19
543	19
544	19
545	19
546	19
547	19
548	19
549	19
550	19
551	19
552	19
553	19
554	19
555	19
556	19
557	19
558	19
559	19
560	19
561	19
562	19
563	19
564	19
565	19
566	19
567	19
568	19
569	19
570	19
571	19
572	19
573	19
574	19
575	19
576	20
577	20
578	20
579	20
580	20
581	20
582	20
583	20
584	20
585	20
586	20
587	20
588	20
589	20
590	20
591	20
592	20
593	20
594	20
595	20
596	20
597	20
598	20
599	20
600	20
601	20
602	20
603	20
604	20
605	20
606	20
607	20
608	20
609	20
610	20
611	20
612	20
613	20
614	20
615	20
616	20
617	20
618	20
619	20
620	20
621	20
622	20
623	20
624	20
625	20
626	20
627	20
628	20
629	20
630	20
631	20
632	20
633	20
634	20
635	20
636	20
637	20
638	20
639	20
640	20
641	20
642	20
643	20
644	20
645	20
646	20
647	20
648	20
649	20
650	20
651	20
652	20
653	20
654	20
655	20
656	20
657	20
658	20
659	20
660	20
661	20
662	20
663	20
664	20
665	20
666	20
667	20
668	20
669	20
670	20
671	20
672	20
673	20
674	20
675	20
676	20
677	20
678	20
679	20
680	20
681	20
682	20
683	20
684	20
685	20
686	21
687	21
688	21
689	21
690	21
691	21
692	21
693	21
694	21
695	21
696	21
697	21
698	21
699	21
700	21
701	21
702	21
703	21
704	21
705	21
706	21
707	21
708	21
709	21
710	21
711	21
712	21
713	21
714	21
715	21
716	21
717	21
718	21
719	21
720	21
721	21
722	21
723	21
724	21
725	21
726	21
727	21
728	21
729	21
730	21
731	21
732	21
733	21
734	21
735	21
736	21
737	21
738	21
739	21
740	21
741	21
742	21
743	21
744	21
745	21
746	21
747	21
748	21
749	21
750	21
751	21
752	21
753	21
754	21
755	21
756	21
757	21
758	21
759	21
760	21
761	22
762	22
763	22
764	22
765	22
766	22
767	22
768	22
769	22
770	22
771	22
772	22
773	22
774	22
775	22
776	22
